quelle;FB1;FB2;FB3;GD;doi;title;authorships.raw_author_name;mfn-authors;publication_year;publication_date;language;type;journal;publisher;primary_location.license;open_access.is_oa;open_access.oa_status;cites_mfn_collection_specimen;is_taxonomic_revision;is_species_description;abteilung 1;abteilung 2;abteilung 3;kommentar;biblio.volume;biblio.issue;biblio.first_page;biblio.last_page;locations.landing_page_url;type_crossref;booktitle;editor;print;edition;book serie
FB1.csv;True;False;False;False;10.3897/zse.100.118612;Oxynoemacheilus chaboras, a new loach species from the Euphrates drainage in Türkiye (Teleostei, Nemacheilidae);Kaya, C., Kurtul, I., Aksu, İ., Oral, M. & Freyhof, J.;Freyhof, J.;2024;29.04.2024;english;peerrevartikel;Zoosystematics and Evolution;Pensoft Publishers;CC BY;True;gold;False;False;True;Center for Integrative Biodiversity Discovery;;;NaN;100;2;457;468;https://doi.org/10.3897/zse.100.118612|https://www.biodiversitylibrary.org/part/385451;"journal-article";;;;;
openalex;True;False;False;False;10.1002/ar.25577;Palaeohistology of <i>Macrospondylus bollensis</i> (Crocodylomorpha: Thalattosuchia: Teleosauroidea) from the Posidonienschiefer Formation (Toarcian) of Germany, with insights into life history and ecology;Johnson, M. M., Scheyer, T. M., Canoville, A. & Maxwell, E. E.;Canoville, A.;2024;28.09.2024;en;peerrevartikel;The Anatomical Record;Wiley;cc-by-nc;True;hybrid;NaN;NaN;NaN;NaN;;;NaN;308;2;NaN;NaN;https://doi.org/10.1002/ar.25577|https://pubmed.ncbi.nlm.nih.gov/39340240;"journal-peerrevartikel";;;;;
FB1.csv;True;False;False;False;10.1371/journal.pone.0306819;Paleobiological implications of chevron;Schaeffer, J., Wolff, E., Witzmann, F., Ferreira, G. S., Schoch, R. R. & Mujal, E.;Witzmann, F.;2024;01.07.2024;Englisch;peerrevartikel;Plos One;Public Library of Science;CC BY;True;NaN;False;False;False;Evolutionary Morphology;;;NaN;19;7;e0306819;e0306819;https://doi.org/10.1371/journal.pone.0306819|https://pubmed.ncbi.nlm.nih.gov/39083447;"journal-article";;;;;
FB3.csv;False;False;True;False;10.1016/j.envsci.2023.103655;Participatory Practices and Transforming Environmental Research in the Anthropocene;Heyne, E., Weißpflug, M. & Sturm, U.;Heyne, E., Sturm, U.;2024;16.01.2024;English;peerrevartikel;Environmental Science & Policy;Elsevier;CC BY;True;NaN;False;False;False;Innovation in Public Engagement, Partizipation und Open Science;;;Kategorie: Perspective;153;NaN;103655;103655;https://doi.org/10.1016/j.envsci.2023.103655;"journal-article";;;;;
FB3.csv;False;False;True;False;ISBN 978-3-96037-390-2;Partizipation in der Wissenschaft (DUZ Special);Bessert-Nettelbeck, M., Burwitz, M., Gehring, K., Erikson, K., Kiprijanov, K. S., Loth, A., Mühlenbein, F., Müller, M., Oesterheld, M. & Voigt-Heucke, S.;Bessert-Nettelbeck, M.,Kiprijanov, K. S., Mathilde Bessert-Nettelbeck, Müller, M.,Voigt-Heucke, S.;2024;26.07.2024;Deutsch;bericht;DUZ Special: Partizipation in der Wissenschaft;DUZ Verlags- und Medienhaus;NaN;True;NaN;NaN;NaN;NaN;Innovation in Public Engagement, Partizipation und Open Science;;;NaN;NaN;NaN;NaN;NaN;https://www.duz-special.de/media/f52801e5b390087106928b2d906bc8ee1f6b3738/ba2a17a202a11282f8fdfa37f28223b2b58f7c3d.pdf;"NaN";;;;;
FB1.csv;True;False;False;False;10.1007/s12542-023-00680-8;"Peabody's legacy: the Moenkopi Formation (Middle Triassic, Anisian)
tetrapod ichnofauna—updates from an extensive new tracksite in NE
Arizona, USA";Klein, H., Lucas, S. G., Lallensack, J. N. & Marchetti, L.;Marchetti, L.;2024;18.05.2024;English;peerrevartikel;PalZ;Springer;NaN;False;closed;False;False;False;NaN;;;NaN;98;2;357;389;https://doi.org/10.1007/s12542-023-00680-8;"journal-article";;;;;
FB2.csv;False;True;False;False;10.3897/rio.10.e114366;Permits, contracts, and their terms for biodiversity specimens;Schiller, E., Wiltschke-Schrotta, K., Häffner, E., Buschbom, J., Leliaert, F., Zimkus, B., Dickie, J., Gomes, S., Lyal, C., Mulcahy, D., Paton, A. & Droege, G. ;Mulcahy, D.;2024;10.01.2024;English;Project Report;Research Ideas and Outcomes;Pensoft Publishers;CC0;True;NaN;False;False;False;Access and Use Design;;;NaN;10;NaN;e114366;NaN;https://doi.org/10.3897/rio.10.e114366;"journal-article";;;;;
openalex;True;False;False;False;10.1093/pnasnexus/pgae123;Persistent microbial communities in hyperarid subsurface habitats of the Atacama Desert: Insights from intracellular DNA analysis;Horstmann, L., Lipus, D., Bartholomäus, A., Arens, F., Airo, A., Ganzert, L., Zamorano, P., Schulze-Makuch, D. & Wagner, D.;Airo, A.;2024;23.04.2024;English;peerrevartikel;PNAS Nexus;Oxford University Press;cc-by;True;gold;NaN;NaN;NaN;NaN;;;NaN;3;4;pgae123;NaN;https://doi.org/10.1093/pnasnexus/pgae123|https://www.ncbi.nlm.nih.gov/pmc/peerrevartikels/PMC11037274|https://pubmed.ncbi.nlm.nih.gov/38655503;"journal-peerrevartikel";;;;;
FB3.csv;False;False;True;False;10.3897/rio.10.e136750;Perspectives on Science Communication;Kirschke, S., Glahe, J., Ahrend, C., Brandt, M., Hecker, S., Krohmer, J., Lentz, S., Marzinek, N., Molthagen-Schnöring, S., Stewart, M. & Voigt-Heucke, S.;Kirschke, S., Glahe, J.,  Voigt-Heucke, S., Hecker, S., Stewart, M. ;2024;04.10.2024;English;bericht;Research Ideas and Outcomes (RIO);Pensoft Publishers;CC BY;True;NaN;False;False;False;Biodiversity Policy Lab;;;Kategorie: Tagungsbericht;10;NaN;e136750;NaN;NaN;"NaN";;;;;
FB1.csv;True;False;False;False;10.5194/epsc2024-979;Petrography and geochemistry of the Ribbeck aubrite recovered from asteroid 2024 BX1, the closest analog to Mercury?;Hamann, C., Greshake, A., Hecht, L., Jenniskens, P., Kaufmann, F., Luther, R., Van den Neucker, A., Helbert, J., Spurný, P., Borovička, J., Gattacceca, J., Anand, A., Kleine, T., Braukmüller, N., Becker, H., Schmitt-Kopplin, P., Krietsch, D., Schuppisser, A., Busemann, H. & Goderis, S.;Hamann, C., Greshake, A., Hecht, L., Kaufmann, F., Luther, R.;2024;03.07.2024;English;konferenzbeitragpaper;EPSC Abstracts;Copernicus Meetings;CC BY;True;NaN;True;False;False;Solar System, Impacts & Meteorites;;;NaN;17;NaN;979;NaN;NaN;"NaN";;;;;
openalex;True;False;False;False;10.1016/j.ympev.2024.108144;Phylogenomics and biogeography of sawflies and woodwasps (Hymenoptera, Symphyta);Wutke, S., Blank, S. M., Boevé, J., Faircloth, B. C., Koch, F., Linnen, C. R., Malm, T., Niu, G., Prous, M., Schiff, N. M., Schmidt, S., Taeger, A., Vilhelmsen, L., Wahlberg, N., Wei, M. & Nyman, T.;Koch, F.;2024;05.07.2024;en;peerrevartikel;Molecular Phylogenetics and Evolution;Elsevier;cc-by;True;hybrid;NaN;NaN;NaN;NaN;;;NaN;199;NaN;108144;108144;https://doi.org/10.1016/j.ympev.2024.108144|https://pubmed.ncbi.nlm.nih.gov/38972494;"journal-peerrevartikel";;;;;
FB1.csv;True;False;False;False;10.1016/j.jcz.2024.06.006;Phylogeny and classification of Lepidodexia Brauer & Bergenstamm (Diptera: Sarcophagidae);Riccardi, P. R., Silva, K. P., Santos, J. R. D. & De Mello-Patiu, C. A.;Riccardi, P. R.;2024;26.06.2024;English;peerrevartikel;Zoologischer Anzeiger;Elsevier;NaN;False;closed;NaN;NaN;NaN;Center for Integrative Biodiversity Discovery;;;NaN;311;NaN;101;109;NaN;"NaN";;;;;
FB1.csv;True;False;False;False;10.1038/s41550-024-02200-3;Physical properties of asteroid Dimorphos as derived from the DART impact;Raducan, S. D., Jutzi, M., Cheng, A. F., Zhang, Y., Barnouin, O., Collins, G. S., Daly, R. T., Davison, T. M., Ernst, C. M., Farnham, T. L., Ferrari, F., Hirabayashi, M., Kumamoto, K. M., Michel, P.,Murdoch, N., Nakano, R., Pajola, M., Rossi, A., Agrusa, H. F., Barbee, B. W., Syal, M. Bruc, Chabot, N. L., Dotto, E., Fahnestock, E. G., Hasselmann, P. H., Herreros, I., Ivanovski, S., Li, J. -Y., Lucchetti, A., Luther, R., Ormö, J., Owen, M., Pravec, P., Rivkin, A. S., Robin, C. Q., Sánchez, P., Tusberti, F., Wünnemann, K., Zinzi, A., Epifani, E. Mazzotta, Manzoni, C., May, B. H.;"Luther, R., ; Wünnemann, K.";2024;26.02.2024;English;peerrevartikel;Nature Astronamy;Springer Nature;CC BY;True;hybrid;False;False;False;Solar System, Impacts & Meteorites;;;NaN;8;4;445;455;https://doi.org/10.1038/s41550-024-02200-3|https://hal.science/hal-04668497|https://arxiv.org/abs/2403.00667|https://www.osti.gov/biblio/2318792|https://hdl.handle.net/11311/1263926;"journal-article";;;;;
FB3.csv;False;False;True;False;10.5281/zenodo.12650972;Policy Brief - The role of citizen science in improving ambient water quality;Bishop, I., Cacciatori, C., Ceccaroni, L., Chapman, D., DuBois, C., Endalew, Y. E., Goldin, J., Graham, M. P., Hamisi, W. Juanah, M., Kamara, I., Kirschke, S., Livingstone, A., Loeffen, A., Loiselle, S., Madikizela, B., Mkole, R., Monge, J., Mudenda, E., Nyongesa, F., Nyoni, F., Kiminta, E. O., Pattinson, N. B., Sullivan, T., Taylor, J.,a deVries, S., Walker, M., Warner, S., Wehn, U. & Yaqian Wu, Y.;Kirschke, S.;2024;26.07.2024;English;bericht;NaN;"Earthwatch Europe on behalf of the United
Nations Environment Programme-coordinated World Water Quality Alliance";NaN;True;NaN;False;False;False;Biodiversity Policy Lab;;;Kategorie: Policy brief;NaN;NaN;NaN;NaN;NaN;"NaN";;;;;
FB2.csv;False;True;False;False;10.1111/mec.17308;Population genomics of flat-tailed horned lizards (Phrynosoma mcallii) informs conservation and management across a fragmented Colorado Desert landscape.;Gottscho, A. D., Mulcahy, D. G., Leaché, A. D., De Queiroz, K. & Lovich, R. E.;Mulcahy, D. G.;2024;06.03.2024;English;peerrevartikel;Molecular Ecology;Wiley;CC BY;True;NaN;False;False;True;Access and Use Design;;;NaN;33;7;NaN;e17308;https://doi.org/10.1111/mec.17308|https://pubmed.ncbi.nlm.nih.gov/38445567;"journal-peerrevartikel";;;;;
openalex;True;False;False;False;10.3897/nl.47.111080;﻿Preheterobathmia gen. nov. – a new non-glossatan taxon from Myanmar amber tentatively assigned to Heterobathmiidae (Insecta, Lepidoptera);Mey, W.;Mey, W.;2024;05.01.2024;en;peerrevartikel;Nota Lepidopterologica;Pensoft Publishers;cc-by;True;gold;NaN;NaN;NaN;NaN;;;NaN;47;NaN;1;10;https://doi.org/10.3897/nl.47.111080;"journal-peerrevartikel";;;;;
openalex;True;False;False;False;10.1073/pnas.2322674121;Prey can detect predators via electroreception in air;England, S. J. & Robert, D.;England, S. J.;2024;20.05.2024;en;peerrevartikel;Proceedings of the National Academy of Sciences;National Academy of Sciences;cc-by-nc-nd;True;hybrid;NaN;NaN;NaN;NaN;;;NaN;121;23;e2322674121;NaN;https://doi.org/10.1073/pnas.2322674121|https://www.ncbi.nlm.nih.gov/pmc/peerrevartikels/PMC11161757|https://pubmed.ncbi.nlm.nih.gov/38768327;"journal-peerrevartikel";;;;;
FB1.csv;True;False;False;False;10.1093/biosci/biae043;Protecting stable biological nomenclatural systems enables universal communication: A collective international appeal;Jiménez-Mejías, P., Manzano, S., Gowda, V., Krell, F., Lin, M., Martín-Bravo, S., Martín-Torrijos, L., Feliner, G. N., Mosyakin, S. L., Naczi, R. F. C., Acedo, C., Álvarez, I., Crisci, J. V., Garcés, M. L., Manning, J., Saiz, J. C. M., Muasya, A. M., Riina, R., Meseguer, A. S., (...) Fitzpatrick, M. , Hita Garcia, F. & +1500 other coauthors;Hita Garcia, F.;2024;17.06.2024;English;peerrevartikel;BioScience;Oxford University Press;CC BY-NC;True;NaN;False;False;False;Center for Integrative Biodiversity Discovery;;;NaN;74;7;467;472;NaN;"NaN";;;;;
openalex;True;False;False;False;10.1016/j.biopha.2024.117016;Protective effects of E-CG-01 (3,4-lacto cycloastragenol) against bleomycin-induced lung fibrosis in C57BL/6 mice;Kilic, K. D., Erisik, D., Taskiran, D., Turhan, K., Kose, T., Cetin, E. O., R, A. S. & Uyanikgil, Y.;Kilic, K. D.;2024;29.06.2024;en;peerrevartikel;Biomedicine & Pharmacotherapy;Elsevier;cc-by-nc;True;gold;NaN;NaN;NaN;NaN;;;NaN;177;NaN;117016;117016;https://doi.org/10.1016/j.biopha.2024.117016|https://pubmed.ncbi.nlm.nih.gov/38943992;"journal-peerrevartikel";;;;;
FB1.csv;True;False;False;False;10.1111/icad.12788;Reaching new heights: Arboreal ant diversity in a North American temperate forest ecosystem;Kirchner, M., Sorenson, C., Blaimer, B. B. & Youngsteadt, E.;Blaimer, B. B.;2024;10.11.2024;english;wissartikel;Insect Conservation and Diversity;Wiley;CC BY;True;hybrid;NaN;NaN;NaN;Center for Integrative Biodiversity Discovery;;;NaN;18;1;95;106;https://doi.org/10.1111/icad.12788;"journal-article";;;;;
openalex;True;False;False;False;10.7554/elife.101080;Reconstructing the evolutionary history of freshwater fishes (Nemacheilidae) across Eurasia since early Eocene;Šlechtová, V., Dvořák, T., Freyhof, J., Kottelat, M., Levin, B., Golubtsov, A., Šlechta, V. & Bohlen, J.;Freyhof,  J.;2024;15.10.2024;en;preprint;eLife;eLife Sciences Publications;cc-by;True;green;NaN;NaN;NaN;NaN;;;NaN;NaN;NaN;NaN;NaN;https://doi.org/10.7554/elife.101080|https://doi.org/10.1101/2024.07.05.602185;"posted-content";;;;;
FB1.csv;True;False;False;False;10.1101/2024.07.05.602185;Reconstructing the phylogeny and evolutionary history of freshwater fishes (Nemacheilidae) across Eurasia since early Eocene;Šlechtová, V., Dvořák, T., Freyhof, J., Kottelat, M., Levin, B., Golubtsov, A., Šlechta, V. & Bohlen, J.;Freyhof,  J.;2024;26.10.2024;english;peerrevartikel;bioRxiv;Cold Spring Harbor Laboratory;cc-by;True;NaN;False;False;False;Center for Integrative Biodiversity Discovery;;;NaN;NaN;NaN;NaN;NaN;https://www.biorxiv.org/content/10.1101/2024.07.05.602185v2;"NaN";;;;;
FB1.csv;True;False;False;False;10.1649/0010-065x-78.2.155;Redescription of Adendrocera Wittmer, 1976 (Coleoptera: Phengodidae: Penicillophorinae) with Description of a Second Species of the Genus from Guatemala;Roza, A. S., Hansen, A. K. & Ferreira, V. S.;Hansen, A. K.;2024;21.06.2024;en;peerrevartikel;The Coleopterists Bulletin;BioOne;NaN;False;closed;NaN;NaN;NaN;Center for Integrative Biodiversity Discovery;;;NaN;78;2;155;164;https://doi.org/10.1649/0010-065x-78.2.155;"journal-article";;;;;
FB1.csv;True;False;False;False;10.1098/rspb.2023.1557;Rediscovery and systematics of the enigmatic genus Helicostoareveals a new species of sessile freshwater snail with remarkable sexual dimorphism;Zhang, L., Shi, Z., Chen, Z., Von Rintelen, T., Zhang, W. & Lou, Z.;Zhang, L., Von Rintelen, T.;2024;10.01.2024;English;peerrevartikel;Proceedings of the Royal Society B;The Royal Society;NaN;True;hybrid;True;False;False;Center for Integrative Biodiversity Discovery;;;NaN;291;2014;NaN;NaN;https://doi.org/10.1098/rspb.2023.1557|https://pubmed.ncbi.nlm.nih.gov/38196368;"journal-article";;;;;
FB1.csv;True;False;False;False;10.1590/s1984-4689.v41.e23104;Refining the Taxonomic Catalog of the Brazilian Fauna: some species of Darwin wasps (Hymenoptera: Ichneumonidae) erroneously reported for Brazil;Fernandes, D. R., Santos, B. F., Pádua, D. G. & Araujo, R. O.;Santos. B.F.;2024;29.04.2024;English;peerrevartikel;Zoologia (Curitiba);SciELO - Scientific Electronic Library Online;cc-by;True;gold;False;False;False;Center for Integrative Biodiversity Discovery;;;NaN;41;NaN;NaN;NaN;https://www.scielo.br/j/zool/a/thSd9XTHzpKYcNPfj7FydZR/?lang=en;"NaN";;;;;
openalex;True;False;False;False;10.5194/egusphere-2024-217;Reply to Comment on Franz et al. (2023): A reinterpretation of the 1.5 billion year old Volyn ‘biota’ of Ukraine, and discussion of the evolution of the eukaryotes, by Head et al. (2023);Franz, G., Khomenko, V., Lyckberg, P., Chornousenko, V. & Struck, U.;Struck, U. ;2024;01.02.2024;en;preprint;EGUsphere;Copernicus Publications;cc-by;True;green;NaN;NaN;NaN;NaN;;;NaN;NaN;NaN;217;NaN;https://doi.org/10.5194/egusphere-2024-217|https://doi.org/10.5194/bg-21-4119-2024;"posted-content";;;;;
FB2.csv;False;True;False;False;10.5281/zenodo.13788266;Report on WikiProject International Botanical Congress 2024;Leachman, S., Meudt, H., von Mering, S., & Santos, J.;von Mering, S.;2024;19.09.2024;English;bericht;Zenodo;Zenodo;CC BY;True;NaN;False;False;False;Access and Use Design;;;NaN;NaN;NaN;NaN;NaN;NaN;"NaN";;;;;
FB1.csv;True;False;False;False;NaN;Reproduction, development and morphological plasticity in the direct-developing frog Pristimantis rosadoi;Rödel, M., Bock, S., Ernst, M., Griesbaum, F., Lindner, T., Tartara, A., Penner, J. & Neira-Salamea, K.;Rödel, M., Bock, S., Ernst, M., Griesbaum, F. , Neira-Salamea, K.;2024;15.02.2024;English;wissartikel;Salamandra – German Journal of Herpetology;Deutsche Gesellschaft für Herpetologie und Terrarienkunde e.V. (DGHT);NaN;True;NaN;False;False;False;Evolutionary Diversity Dynamics;;;NaN;60;1;42;50;https://www.salamandra-journal.com/index.php/contents/2024-vol-60/2141-r%C3%B6del,-m-o-,-s-bock,-m-ernst,-f-griesbaum,-t-lindner,-a-tartara,-j-penner-k-neira-salamea/file;"NaN";;;;;
openalex;True;False;False;False;10.1101/2024.05.07.592951;Resolving Biology’s Dark Matter: Species richness, spatiotemporal distribution, and community composition of a dark taxon;Hartop, E., Lee, L., Srivathsan, A., Jones, M., Peña-Aguilera, P., Ovaskainen, O., Roslin, T. & Meier, R.;Srivathsan, A., Meier, R.;2024;10.05.2024;en;preprint;bioRxiv;Cold Spring Harbor Laboratory;cc-by;True;green;NaN;NaN;NaN;Center for Integrative Biodiversity Discovery;;;NaN;NaN;NaN;NaN;NaN;https://doi.org/10.1101/2024.05.07.592951;"posted-content";;;;;
FB1.csv;True;False;False;False;10.1186/s12915-024-02010-z;Resolving Biology’s Dark Matter: Species richness, spatiotemporal distribution, and community composition of a dark taxon;Hartop, E., Lee, L., Srivathsan, A., Jones, M., Peña-Aguilera, P., Ovaskainen, O., Roslin, T. & Meier, R.;Hartop, E., Srivathsan, A., Meier, R.;2024;27.09.2024;English;peerrevartikel;BMC Biology;Springer Nature;CC BY;True;gold;False;False;False;Center for Integrative Biodiversity Discovery;;;NaN;22;1;215;NaN;https://doi.org/10.1186/s12915-024-02010-z|https://pubmed.ncbi.nlm.nih.gov/39334308;"journal-article";;;;;
FB1.csv;True;False;False;False;10.5194/egusphere-2024-2551;Reviews and syntheses: Current perspectives on biosphere research–2024;Bohn, F. J., Bastos, A., Martin, R., Rammig, A., Koh, N. S., Sioen, G. B., Buscher, B., Carver, L., DeClerck, F., Drupp, M., Fletcher, R., Forrest, M., Gasparatos, A., Godoy-Faúndez, A., Hagedorn, G., Hänsel, M., Hetzer, J., Hickler, T., Krug, C. B., (. . . ),Yoshida, Y. ;Hagedorn, G.;2024;15.08.2024;en;review;EGUsphere;Copernicus Publications;CC BY;True;NaN;NaN;NaN;NaN;Center for Integrative Biodiversity Discovery;;;NaN;NaN;NaN;2551;NaN;https://doi.org/10.5194/egusphere-2024-2551;"posted-content";;;;;
FB1.csv;True;False;False;False;10.11646/zootaxa.5530.1.1;Revision of the Aspistomella group of genera (Diptera: Ulidiidae: Pterocallinae: Lipsanini);Kovac, D., Kameneva, E. P., Korneyev, S. V., Araújo, A. S., Savaris, M., Smit, J. T., Schneider, A., Schreiber, R. & Korneyev, V. A.; Kameneva, E. P., Korneyev, S. V.;2024;30.10.2024;en;peerrevartikel;Zootaxa;Magnolia Press;NaN;False;closed;NaN;NaN;NaN;Center for Integrative Biodiversity Discovery;;;NaN;5530;1;1;117;https://doi.org/10.11646/zootaxa.5530.1.1|https://pubmed.ncbi.nlm.nih.gov/39646393;"journal-article";;;;;
openalex;True;False;False;False;10.18348/opzool.2024.1.1;Revision of the colourful genus Parasetodes McLachlan, 1880 (Trichoptera, Leptoceridae);Oláh, J., Johanson, K. A., Mey, W., Salokannel, J. & Vinçon, G.;Mey, W.;2024;08.05.2024;en;peerrevartikel;Opuscula Zoologica;Eötvös Loránd University;cc-by-nc;True;diamond;NaN;NaN;NaN;NaN;;;NaN;55;NaN;1;45;https://doi.org/10.18348/opzool.2024.1.1|https://real.mtak.hu/194937/1/Op_Parasetodes_revision.pdf;"journal-peerrevartikel";;;;;
openalex;True;False;False;False;10.3897/zookeys.1188.89881;﻿Revision of the Neotropical genus Trigava O’Brien, 1999 (Hemiptera, Fulgoromorpha, Dictyopharidae, Nersiini), with descriptions of two new species from Peru and Brazil;Song, Z., O’Brien, L. B., Malenovský, I., Deckert, J. & Bartlett, C. R.;Deckert, J.;2024;03.01.2024;en;peerrevartikel;ZooKeys;Pensoft Publishers;cc-by;True;gold;NaN;NaN;NaN;NaN;;;NaN;1188;NaN;27;45;https://doi.org/10.3897/zookeys.1188.89881|https://www.ncbi.nlm.nih.gov/pmc/peerrevartikels/PMC10782513|https://pubmed.ncbi.nlm.nih.gov/38222296;"journal-peerrevartikel";;;;;
openalex;True;False;False;False;10.1126/science.adk4868;Ruthenium isotopes show the Chicxulub impactor was a carbonaceous-type asteroid;Fischer-Gödde, M., Tusch, J., Goderis, S., Bragagni, A., Mohr-Westheide, T., Messling, N., Elfers, B., Schmitz, B., Reimold, W. U., Maier, W. D., Claeys, P., Koeberl, C., Tissot, F. L. H., Bizzarro, M. & Münker, C.;Mohr-Westheide, T.;2024;15.08.2024;en;peerrevartikel;Science;American Association for the Advancement of Science;NaN;False;closed;NaN;NaN;NaN;NaN;;;NaN;385;6710;752;756;https://doi.org/10.1126/science.adk4868|https://pubmed.ncbi.nlm.nih.gov/39146402;"journal-peerrevartikel";;;;;
